"Rule" "itemsQttSelected" "thFinal" "trueTheta" "seFinal"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "8" "-1.07669507610359" "0.628593215207264" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.21886825166516" "0.659867006545615" "GDI"
"GDI" "6" "-0.984771157978275" "0.626828777690051" "GDI"
"GDI" "6" "-1.21886825166516" "0.659867006545615" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-0.984771157978275" "0.626828777690051" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-0.984771157978275" "0.626828777690051" "GDI"
"GDI" "9" "-1.45741472037357" "0.596566625201345" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.21886825166516" "0.659867006545615" "GDI"
"GDI" "6" "-1.21886825166516" "0.659867006545615" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.04497754156529" "0.640651701512581" "GDI"
"GDI" "7" "-0.340210394070336" "0.579931095615585" "GDI"
"GDI" "7" "-1.41945067613534" "0.611307731173465" "GDI"
"GDI" "6" "-0.984771157978275" "0.626828777690051" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-0.984771157978275" "0.626828777690051" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "9" "-1.30822319395273" "0.644120713335933" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-0.984771157978275" "0.626828777690051" "GDI"
"GDI" "6" "-1.04497754156529" "0.640651701512581" "GDI"
"GDI" "7" "-1.08829196973084" "0.642114275139771" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.21886825166516" "0.659867006545615" "GDI"
"GDI" "9" "-1.45741472037357" "0.596566625201345" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.21886825166516" "0.659867006545615" "GDI"
"GDI" "8" "-1.1366355435874" "0.638444563175502" "GDI"
"GDI" "6" "-0.984771157978275" "0.626828777690051" "GDI"
"GDI" "9" "-1.45741472037357" "0.596566625201345" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "9" "-0.985266850765281" "0.626768390732143" "GDI"
"GDI" "6" "-0.984771157978275" "0.626828777690051" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "13" "-1.42291552473363" "0.616503924192465" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "9" "-1.45741472037357" "0.596566625201345" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
"GDI" "6" "-1.39499537516377" "0.610818369441227" "GDI"
