"Rule" "itemsQttSelected" "thFinal" "trueTheta" "seFinal" "ciFinal_Down" "ciFinal_Up"
"GDIP" "45" "-0.452371824375058" "0.029233" "0.66163587704084" "-1.74915431425468" "0.844410665504561"
"GDIP" "16" "1.35958506827199" "1.868969" "0.496737304089589" "0.385997842478873" "2.3331722940651"
"GDIP" "45" "0.104597100493957" "0.431611" "0.624838782157073" "-1.12006440867778" "1.32925860966569"
"GDIP" "45" "-0.49396950658033" "0.112763" "0.576734169269541" "-1.62434770700226" "0.636408693841597"
"GDIP" "45" "-0.957902077921923" "-0.635151" "0.681062350492748" "-2.2927597561139" "0.376955600270057"
"GDIP" "45" "-0.508359785759521" "-0.451509" "0.725858623602844" "-1.93101654588891" "0.914296974369869"
"GDIP" "45" "-1.05983171183945" "-0.990859" "0.72614356926872" "-2.48304695521151" "0.363383531532603"
"GDIP" "45" "0.244802589197302" "0.461874" "0.598322640880664" "-0.927888238063693" "1.4174934164583"
"GDIP" "45" "-1.16959810151118" "-0.957405" "0.710784322988696" "-2.56270977534471" "0.22351357232235"
"GDIP" "45" "-0.499205536065475" "-0.242113" "0.681153068456854" "-1.83424101819985" "0.835829946068905"
"GDIP" "45" "0.347430548693028" "0.800045" "0.539162413731539" "-0.709308364038473" "1.40416946142453"
"GDIP" "24" "0.624780374360972" "1.019678" "0.492155889781494" "-0.33982744439002" "1.58938819311196"
"GDIP" "45" "-1.09215013460817" "-0.99589" "0.75171836028909" "-2.56549104729229" "0.381190778075952"
"GDIP" "45" "-0.2759545676755" "0.009537" "0.650471542273123" "-1.55085536349904" "0.998946228148044"
"GDIP" "45" "0.22447802701871" "-0.270533" "0.877731993018624" "-1.49584506737635" "1.94480112141377"
"GDIP" "45" "-0.125243909469238" "0.21685" "0.629474048403414" "-1.35899037354255" "1.10850255460408"
"GDIP" "45" "-0.603581040849015" "-0.32489" "0.656444132429267" "-1.89018789827302" "0.683025816574991"
"GDIP" "45" "-0.47084430728166" "0.076232" "0.633720441350923" "-1.7129135485963" "0.771224934032977"
"GDIP" "45" "-0.954005197416285" "-0.985939" "0.796455924241663" "-2.51503012420351" "0.607019729370936"
"GDIP" "45" "-0.294700331412226" "0.031003" "0.62644552830861" "-1.52251100517327" "0.933110342348816"
"GDIP" "45" "0.587654136322454" "0.415239" "0.6944666827428" "-0.773475550316438" "1.94878382296135"
"GDIP" "45" "-0.387258277358561" "-0.0826" "0.671135583254095" "-1.70265984927987" "0.928143294562748"
"GDIP" "45" "-0.780731894805654" "-0.499039" "0.66666936845268" "-2.08737984656897" "0.525916056957662"
"GDIP" "45" "-1.06712993694146" "-0.864564" "0.706050556807703" "-2.45096359954901" "0.316703725666085"
"GDIP" "45" "-0.966529013876908" "-0.892801" "0.751472878889603" "-2.43938879185916" "0.506330764105344"
"GDIP" "45" "0.0803209655557986" "-0.260269" "0.863187768359089" "-1.61149597232352" "1.77213790343512"
"GDIP" "45" "-0.933433654096376" "-0.656512" "0.724707186472642" "-2.35383363892011" "0.486966330727355"
"GDIP" "45" "-0.323588337115274" "-0.093915" "0.657869163102194" "-1.61298820333508" "0.965811529104533"
"GDIP" "45" "-0.633019311883593" "-0.427487" "0.693686320493778" "-1.99261951661951" "0.726580892852322"
"GDIP" "16" "1.42742253593288" "-0.471618" "0.491475492891985" "0.464148270580514" "2.39069680128524"
"GDIP" "45" "0.041241036372258" "0.518857" "0.552378862523021" "-1.04140163999407" "1.12388371273858"
"GDIP" "45" "-0.499665812642279" "-0.240872" "0.656864006634953" "-1.78709560838747" "0.787763983102907"
"GDIP" "45" "-0.330535510294049" "0.018292" "0.636953670208846" "-1.57894176372399" "0.917870743135893"
"GDIP" "45" "0.0041299187084124" "0.585847" "0.517581081406886" "-1.01031035992838" "1.0185701973452"
"GDIP" "45" "-1.02297101033663" "-0.949122" "0.728274805458129" "-2.45036339988247" "0.40442137920922"
"GDIP" "45" "-0.973845232540446" "-0.824112" "0.728800639154657" "-2.40226823719334" "0.454577772112453"
"GDIP" "45" "-0.53023584169849" "-0.479694" "0.744659255988446" "-1.98974116419024" "0.929269480793257"
"GDIP" "45" "-0.341931693821403" "-0.235753" "0.711689805467766" "-1.73681808070254" "1.05295469305973"
