Rule itemsQttSelected thFinal trueTheta seFinal ciFinal_Down ciFinal_Up
KL 45 -0.452371824375058 0.029233 0.66163587704084 -1.74915431425468 0.844410665504561
KL 19 1.44804070386896 1.868969 0.458662098548227 0.549079509640877 2.34700189809705
KL 45 0.104597100493957 0.431611 0.624838782157073 -1.12006440867778 1.32925860966569
KL 45 -0.49396950658033 0.112763 0.576734169269541 -1.62434770700226 0.636408693841597
KL 45 -0.957902077921923 -0.635151 0.681062350492748 -2.2927597561139 0.376955600270057
KL 45 -0.508359785759521 -0.451509 0.725858623602844 -1.93101654588891 0.914296974369869
KL 45 -1.05983171183945 -0.990859 0.72614356926872 -2.48304695521151 0.363383531532603
KL 45 0.244802589197302 0.461874 0.598322640880664 -0.927888238063693 1.4174934164583
KL 45 -1.16959810151118 -0.957405 0.710784322988696 -2.56270977534471 0.22351357232235
KL 45 -0.499205536065475 -0.242113 0.681153068456854 -1.83424101819985 0.835829946068905
KL 45 0.347430548693028 0.800045 0.539162413731539 -0.709308364038473 1.40416946142453
KL 26 0.585531295642268 1.019678 0.493048069685713 -0.380825163588724 1.55188775487326
KL 45 -1.09215013460817 -0.99589 0.75171836028909 -2.56549104729229 0.381190778075952
KL 45 -0.2759545676755 0.009537 0.650471542273123 -1.55085536349904 0.998946228148044
KL 45 0.22447802701871 -0.270533 0.877731993018624 -1.49584506737635 1.94480112141377
KL 45 -0.125243909469238 0.21685 0.629474048403414 -1.35899037354255 1.10850255460408
KL 45 -0.603581040849015 -0.32489 0.656444132429267 -1.89018789827302 0.683025816574991
KL 45 -0.47084430728166 0.076232 0.633720441350923 -1.7129135485963 0.771224934032977
KL 45 -0.954005197416285 -0.985939 0.796455924241663 -2.51503012420351 0.607019729370936
KL 45 -0.294700331412226 0.031003 0.62644552830861 -1.52251100517327 0.933110342348816
KL 45 0.587654136322454 0.415239 0.6944666827428 -0.773475550316438 1.94878382296135
KL 45 -0.387258277358561 -0.0826 0.671135583254095 -1.70265984927987 0.928143294562748
KL 45 -0.780731894805654 -0.499039 0.66666936845268 -2.08737984656897 0.525916056957662
KL 45 -1.06712993694146 -0.864564 0.706050556807703 -2.45096359954901 0.316703725666085
KL 45 -0.966529013876908 -0.892801 0.751472878889603 -2.43938879185916 0.506330764105344
KL 45 0.0803209655557986 -0.260269 0.863187768359089 -1.61149597232352 1.77213790343512
KL 45 -0.933433654096376 -0.656512 0.724707186472642 -2.35383363892011 0.486966330727355
KL 45 -0.323588337115274 -0.093915 0.657869163102194 -1.61298820333508 0.965811529104533
KL 45 -0.633019311883593 -0.427487 0.693686320493778 -1.99261951661951 0.726580892852322
KL 45 -0.566050446073121 -0.471618 0.846236572003631 -2.22464364960087 1.09254275745463
KL 45 0.041241036372258 0.518857 0.552378862523021 -1.04140163999407 1.12388371273858
KL 45 -0.499665812642279 -0.240872 0.656864006634953 -1.78709560838747 0.787763983102907
KL 45 -0.330535510294049 0.018292 0.636953670208846 -1.57894176372399 0.917870743135893
KL 45 0.0041299187084124 0.585847 0.517581081406886 -1.01031035992838 1.0185701973452
KL 45 -1.02297101033663 -0.949122 0.728274805458129 -2.45036339988247 0.40442137920922
KL 45 -0.973845232540446 -0.824112 0.728800639154657 -2.40226823719334 0.454577772112453
KL 45 -0.53023584169849 -0.479694 0.744659255988446 -1.98974116419024 0.929269480793257
KL 45 -0.341931693821403 -0.235753 0.711689805467766 -1.73681808070254 1.05295469305973
KL 39 0.437151607060786 0.868235 0.497929566910002 -0.538772410920444 1.41307562504202
KL 45 -0.624377098112489 -0.244765 0.640358872029902 -1.87945742447179 0.630703228246812
KL 45 -0.684968540374366 -0.547261 0.744923932382505 -2.14499261906603 0.775055538317294
KL 45 -0.352573895124446 -0.145367 0.681525412674675 -1.68833915851561 0.983191368266714
KL 14 1.61543603416933 1.858934 0.488368919098394 0.658250541567726 2.57262152677094
KL 45 -0.119875177753793 0.471773 0.538613083832796 -1.17553742366813 0.935787068160539
KL 45 0.206258953417405 0.529904 0.58592970415412 -0.942142164196878 1.35466007103169
KL 45 -0.587705403835373 -0.081332 0.644593907207858 -1.85108624661673 0.675675438945981
KL 31 0.733471840185622 0.999793 0.498799490280413 -0.244157196270925 1.71110087664217
KL 15 1.39765401316159 1.710521 0.466583818893302 0.483166532361557 2.31214149396162
KL 45 -1.03074267495432 -0.987143 0.742524395252071 -2.48606374729076 0.424578397382125
KL 45 -0.190517993729813 -0.208544 0.789825553046087 -1.73854763176957 1.35751164430995
KL 45 -0.60172611446963 -0.478385 0.700622265816357 -1.97492052223654 0.771468293297278
KL 12 1.70053159461369 1.920402 0.489351690023072 0.741419906394664 2.65964328283272
KL 45 -0.401425679164151 0.082193 0.625036635987378 -1.62647497471748 0.823623616389181
KL 45 -0.295489800177402 0.256217 0.582487789070483 -1.43714488818991 0.846165287835108
KL 45 -0.270991354480816 -0.352108 0.8435185067068 -1.92425724791915 1.38227453895752
KL 45 -0.00129044705501523 0.45479 0.539787542700798 -1.05925459005196 1.05667369594193
KL 45 -0.745964477155291 -0.765143 0.790434171567746 -2.29518698557783 0.803258031267245
KL 45 -0.596037910823229 -0.70712 0.769693838485434 -2.10461011337707 0.912534291730611
KL 45 -0.256091273298788 0.095457 0.678717788023888 -1.5863536934923 1.07417114689472
KL 45 -0.938642847421135 -0.579521 0.656306325225887 -2.2249796076897 0.347693912847434
KL 45 -0.0899835368180056 0.477765 0.550949702294482 -1.16982511060826 0.989858036972244
KL 45 -1.1343011540266 -1.006933 0.754171721257458 -2.6124505658498 0.343848257796596
KL 45 -1.45918083702032 -1.15932 0.701364023259238 -2.83382906266054 -0.0845326113801022
KL 45 0.128219121027712 0.533111 0.551991412606975 -0.953664167457348 1.21010240951277
KL 45 -0.954674043834406 -0.834457 0.745389548858668 -2.41561071404995 0.506262626381142
KL 45 -1.31272793171443 -0.956049 0.674674365478812 -2.63506538934532 0.00960952591645037
KL 45 -1.22158674459864 -0.916168 0.682890559397727 -2.56002764640059 0.116854157203316
KL 12 1.95828912917854 2.04146 0.444036519242961 1.08799354364181 2.82858471471527
KL 45 -0.735241213157826 -0.745126 0.77755218831531 -2.25921549835614 0.788733072040487
KL 31 0.861695328033684 1.215679 0.48774780956044 -0.0942728122430778 1.81766346831045
KL 45 -0.992971925318848 -0.752658 0.703640752781006 -2.37208245882427 0.386138608186576
KL 45 -0.0765899831085108 0.4169 0.574411753308368 -1.20241633188942 1.0492363656724
KL 22 1.13863113333293 1.450653 0.496543203732083 0.165424337249908 2.11183792941594
KL 24 0.972033935627987 1.196043 0.471091511851054 0.0487115389773974 1.89535633227858
KL 45 -0.407669660613253 -0.056611 0.622623031342219 -1.62798837798916 0.812649056762649
KL 45 -0.525650079902553 -0.049387 0.62621325884943 -1.75300551388889 0.701705354083787
KL 10 2.35519396239157 1.858094 0.4488201756395 1.47552258260321 3.23486534217993
KL 17 1.56089999026112 1.673696 0.441395420060925 0.695780864000774 2.42601911652146
KL 45 0.300573337847009 0.461067 0.677076646037505 -1.02647250315967 1.62761917885369
KL 27 1.02035621993176 1.291028 0.492766097920156 0.0545524152059162 1.9861600246576
KL 45 -0.299061460014312 0.290465 0.591593693118078 -1.45856379200679 0.860440871978161
KL 45 -0.751078671622288 -0.563733 0.696880965125224 -2.11694026477924 0.614782921534664
KL 45 0.0981450184043617 0.088382 0.718400082483511 -1.30989326975392 1.50618330656265
KL 45 -0.979877951249178 -0.988599 0.793104847350696 -2.53433488802068 0.574578985522324
KL 45 -0.32405654349314 0.142953 0.639820350554242 -1.57808138715525 0.929968300168966
KL 45 -1.02232255895019 -0.953994 0.733811979341008 -2.46056760988262 0.415922491982232
KL 45 0.418878115910474 0.761997 0.542659439398102 -0.644714841180501 1.48247107300145
KL 45 -1.04349034383322 -0.822012 0.714238432189855 -2.44337194729969 0.356391259633245
KL 45 -0.867112746297046 -0.705013 0.706265446819782 -2.25136758558891 0.517142092994816
KL 45 -0.334732402478745 0.046369 0.63749586599383 -1.58420134011982 0.914736535162333
KL 45 -0.292025913317869 0.274814 0.590802822195474 -1.44997816678562 0.865926340149881
