"Rule" "itemsQttSelected" "thFinal" "trueTheta" "seFinal"
"KL" "45" "-1.71919501672868" "0.577542772976125" "KL"
"KL" "45" "-1.67826168102102" "0.598372879783664" "KL"
"KL" "45" "-1.6345266563524" "0.62284668521897" "KL"
"KL" "45" "-1.65031964538575" "0.58696582374348" "KL"
"KL" "45" "-1.63203174042478" "0.583206212837751" "KL"
"KL" "45" "-1.55961908561344" "0.622763285111279" "KL"
"KL" "45" "-1.60056345583896" "0.615491673931847" "KL"
"KL" "45" "-1.50834458071115" "0.607765470609899" "KL"
"KL" "45" "-1.65750536165067" "0.58683483466517" "KL"
"KL" "45" "-1.79227839098977" "0.585217978967171" "KL"
"KL" "45" "-1.67058316136038" "0.549557556380576" "KL"
"KL" "45" "-1.68067310739682" "0.604843319839341" "KL"
"KL" "45" "-1.7357440065059" "0.539337880309078" "KL"
"KL" "45" "-1.80668055439503" "0.56723425574011" "KL"
"KL" "45" "-1.37539100904092" "0.629572581216228" "KL"
"KL" "45" "-1.69453097572427" "0.581695087446767" "KL"
"KL" "45" "-1.85749779302029" "0.578695337060629" "KL"
"KL" "45" "-1.54893014531753" "0.62800195337986" "KL"
"KL" "45" "-1.34820967792808" "0.667722533952554" "KL"
"KL" "45" "-1.83115257951447" "0.586361811949949" "KL"
"KL" "45" "-1.54908497389358" "0.62097089052768" "KL"
"KL" "45" "-1.3791291957042" "0.659760666929743" "KL"
"KL" "45" "-1.86967936977479" "0.578189177728549" "KL"
"KL" "45" "-1.70182741173167" "0.594349083962283" "KL"
"KL" "45" "-1.88948912551745" "0.577115495241289" "KL"
"KL" "45" "-1.77448093545592" "0.597994031038806" "KL"
"KL" "45" "-1.72356602405317" "0.575844628186237" "KL"
"KL" "45" "-1.83892352601546" "0.582386043772191" "KL"
"KL" "45" "-1.59802943163271" "0.631058166710068" "KL"
"KL" "45" "-1.84305389076741" "0.584520717517892" "KL"
"KL" "45" "-1.72291541735293" "0.580564418187409" "KL"
"KL" "45" "-1.72266040458807" "0.540302473983987" "KL"
"KL" "45" "-1.75844929117355" "0.614055967447363" "KL"
"KL" "45" "-1.62974612715025" "0.571063970380339" "KL"
"KL" "45" "-1.64185346340526" "0.560168780448654" "KL"
"KL" "45" "-1.76657635043394" "0.57500073224037" "KL"
"KL" "45" "-1.70372304462012" "0.594015049221444" "KL"
"KL" "45" "-1.57383087920604" "0.63682408726549" "KL"
"KL" "45" "-1.29615343010249" "0.529861660015434" "KL"
"KL" "45" "-1.68391759692306" "0.531272338590415" "KL"
"KL" "45" "-1.77533415342594" "0.577187629635481" "KL"
"KL" "45" "-1.44779796596628" "0.624855758520778" "KL"
"KL" "45" "-1.86606985007325" "0.584699159956386" "KL"
"KL" "45" "-1.83632363539869" "0.585701598078096" "KL"
"KL" "45" "-1.85996007272614" "0.578655791779109" "KL"
"KL" "45" "-1.69454568164363" "0.528692122138654" "KL"
"KL" "45" "-1.58821030099797" "0.575935384162931" "KL"
"KL" "43" "-1.63943461024738" "0.546591985118719" "KL"
"KL" "45" "-1.33037681481991" "0.643194004235161" "KL"
"KL" "45" "-1.56689989055796" "0.603146660688037" "KL"
"KL" "45" "-1.79458295956316" "0.588830200754113" "KL"
"KL" "44" "-1.8060988788935" "0.586539680810486" "KL"
"KL" "45" "-1.73629832842791" "0.5397119420979" "KL"
"KL" "41" "-1.4128765869494" "0.584725373677476" "KL"
"KL" "45" "-1.46171022292519" "0.630771269576527" "KL"
"KL" "45" "-1.82450458532943" "0.585834833205554" "KL"
"KL" "39" "-1.25575693467087" "0.626323821708878" "KL"
"KL" "45" "-1.51891128648836" "0.593827742381397" "KL"
"KL" "44" "-1.33966225522205" "0.526273897505623" "KL"
"KL" "45" "-1.72990117903631" "0.586169960425575" "KL"
"KL" "45" "-1.67267066028532" "0.535779548141282" "KL"
"KL" "45" "-1.56720320104997" "0.569251210331843" "KL"
"KL" "45" "-1.6746220467025" "0.53458064203609" "KL"
"KL" "45" "-1.70050805159127" "0.577113899234951" "KL"
"KL" "44" "-1.723155805876" "0.540279898849197" "KL"
"KL" "45" "-1.61085813810428" "0.568740947218603" "KL"
"KL" "45" "-1.48365511889741" "0.531966002761087" "KL"
"KL" "45" "-1.7858785335493" "0.591004579690869" "KL"
"KL" "45" "-1.55214376487298" "0.613538383538223" "KL"
"KL" "44" "-1.47980722412729" "0.510118029767567" "KL"
"KL" "45" "-1.84136053403174" "0.578634588250174" "KL"
"KL" "45" "-1.63655556312785" "0.616143443067618" "KL"
"KL" "45" "-1.72285465778494" "0.600486431878929" "KL"
"KL" "45" "-1.81444967755429" "0.583975820545207" "KL"
"KL" "45" "-1.41727247321646" "0.595544626061668" "KL"
"KL" "45" "-1.88601803234082" "0.577025865660832" "KL"
"KL" "45" "-1.6338099632572" "0.598253429322385" "KL"
"KL" "44" "-0.671528378575664" "0.478242625497249" "KL"
"KL" "45" "-1.64004869662203" "0.619991208688671" "KL"
"KL" "45" "-1.72015076368774" "0.587106500770916" "KL"
"KL" "45" "-1.82519126776173" "0.582839768361822" "KL"
"KL" "45" "-1.78730871718314" "0.575706249397941" "KL"
"KL" "45" "-1.35226744034454" "0.625485609726396" "KL"
"KL" "45" "-1.50025324659168" "0.480109689894912" "KL"
"KL" "45" "-1.71183429989469" "0.591032499571722" "KL"
"KL" "45" "-1.67158473529073" "0.603610228560507" "KL"
"KL" "45" "-1.49757422433275" "0.588687214378649" "KL"
"KL" "45" "-1.78951507286333" "0.574582299288049" "KL"
"KL" "45" "-1.50422614076602" "0.569703788203238" "KL"
"KL" "45" "-1.63727132749291" "0.615864451626294" "KL"
"KL" "45" "-1.57959141819573" "0.549763578163415" "KL"
"KL" "45" "-0.915966777253427" "0.484531394854096" "KL"
"KL" "45" "-1.54271431406343" "0.646335519063008" "KL"
"KL" "45" "-1.80201391855566" "0.568044692317664" "KL"
"KL" "45" "-1.62831923726537" "0.587251572146104" "KL"
"KL" "44" "-0.202705527048173" "0.537186919391855" "KL"
"KL" "44" "-1.26366789489516" "0.659621333758615" "KL"
"KL" "45" "-1.72450324860068" "0.573205651636546" "KL"
"KL" "45" "-1.67872740696961" "0.574837529935046" "KL"
"KL" "45" "-1.68473584215443" "0.572137277222697" "KL"
"KL" "45" "-1.66431495872843" "0.529415438110579" "KL"
"KL" "45" "-1.6975140424506" "0.597893010983728" "KL"
"KL" "45" "-1.62974612715025" "0.571063970380339" "KL"
"KL" "45" "-1.65466474503585" "0.52734246205906" "KL"
"KL" "45" "-1.66274535412987" "0.552349310997628" "KL"
"KL" "45" "-1.83181367235601" "0.591993876459191" "KL"
"KL" "45" "-1.6158719248724" "0.556474440390942" "KL"
"KL" "45" "-1.53074284141983" "0.601884598099013" "KL"
"KL" "45" "-1.60758661807014" "0.59676853919123" "KL"
"KL" "45" "-1.69749073562566" "0.612671499675217" "KL"
"KL" "44" "-1.48994501598182" "0.65137558066022" "KL"
"KL" "45" "-1.5172772944195" "0.493881451411748" "KL"
"KL" "45" "-1.38156306187849" "0.644236219982004" "KL"
"KL" "45" "-1.74065169902955" "0.58258659317422" "KL"
"KL" "45" "-1.69016047333463" "0.578646446238717" "KL"
"KL" "45" "-1.83665181487807" "0.585787799245382" "KL"
"KL" "45" "-1.54227721036748" "0.61867887283787" "KL"
"KL" "45" "-1.73245482639403" "0.583932337016" "KL"
"KL" "45" "-1.77566700287181" "0.57078592900612" "KL"
"KL" "45" "-1.61944994481633" "0.600882302925001" "KL"
"KL" "45" "-1.48519299267609" "0.613769039021342" "KL"
"KL" "45" "-1.72725077438411" "0.541891679409131" "KL"
"KL" "45" "-1.72230092725154" "0.602976952791594" "KL"
"KL" "45" "-1.35492576441952" "0.576745908206227" "KL"
"KL" "45" "-1.88720092071069" "0.577303297694154" "KL"
"KL" "45" "-1.49090962224386" "0.667653091960837" "KL"
"KL" "45" "-1.51707414511261" "0.583037072680397" "KL"
"KL" "45" "-1.67329825531842" "0.637951701500215" "KL"
"KL" "44" "-1.31922423892047" "0.536413663827714" "KL"
"KL" "45" "-1.60707713822235" "0.617567034975543" "KL"
"KL" "45" "-1.66849160577752" "0.631049027808353" "KL"
"KL" "45" "-1.87101849839419" "0.579067373649845" "KL"
"KL" "45" "-1.46781321345157" "0.607244800043704" "KL"
"KL" "45" "-1.68402271776236" "0.531314273655395" "KL"
"KL" "45" "-1.79312145053237" "0.601208991065945" "KL"
"KL" "45" "-1.65869846768232" "0.623534145970527" "KL"
"KL" "45" "-1.5976174141107" "0.590793200867829" "KL"
"KL" "45" "-1.60832386494465" "0.58810737931628" "KL"
"KL" "45" "-1.78516550697173" "0.575683600662496" "KL"
"KL" "44" "-1.16654577528648" "0.65176824346326" "KL"
"KL" "45" "-1.3479737570997" "0.643807207594937" "KL"
"KL" "45" "-1.69186096168653" "0.551236467336443" "KL"
